val\COCO_val2014_000000000133.jpg	maps\val\COCO_val2014_000000000133.png
val\COCO_val2014_000000523517.jpg	maps\val\COCO_val2014_000000523517.png
val\COCO_val2014_000000523527.jpg	maps\val\COCO_val2014_000000523527.png
val\COCO_val2014_000000523677.jpg	maps\val\COCO_val2014_000000523677.png
val\COCO_val2014_000000523782.jpg	maps\val\COCO_val2014_000000523782.png
val\COCO_val2014_000000523869.jpg	maps\val\COCO_val2014_000000523869.png
val\COCO_val2014_000000523871.jpg	maps\val\COCO_val2014_000000523871.png
val\COCO_val2014_000000523955.jpg	maps\val\COCO_val2014_000000523955.png
val\COCO_val2014_000000524187.jpg	maps\val\COCO_val2014_000000524187.png
val\COCO_val2014_000000524282.jpg	maps\val\COCO_val2014_000000524282.png
val\COCO_val2014_000000524333.jpg	maps\val\COCO_val2014_000000524333.png
val\COCO_val2014_000000524373.jpg	maps\val\COCO_val2014_000000524373.png
val\COCO_val2014_000000524431.jpg	maps\val\COCO_val2014_000000524431.png
val\COCO_val2014_000000524456.jpg	maps\val\COCO_val2014_000000524456.png
val\COCO_val2014_000000524656.jpg	maps\val\COCO_val2014_000000524656.png
val\COCO_val2014_000000524822.jpg	maps\val\COCO_val2014_000000524822.png
val\COCO_val2014_000000524957.jpg	maps\val\COCO_val2014_000000524957.png
val\COCO_val2014_000000524992.jpg	maps\val\COCO_val2014_000000524992.png
val\COCO_val2014_000000525024.jpg	maps\val\COCO_val2014_000000525024.png
val\COCO_val2014_000000525087.jpg	maps\val\COCO_val2014_000000525087.png
val\COCO_val2014_000000525208.jpg	maps\val\COCO_val2014_000000525208.png
val\COCO_val2014_000000525272.jpg	maps\val\COCO_val2014_000000525272.png
val\COCO_val2014_000000525371.jpg	maps\val\COCO_val2014_000000525371.png
val\COCO_val2014_000000525373.jpg	maps\val\COCO_val2014_000000525373.png
val\COCO_val2014_000000525376.jpg	maps\val\COCO_val2014_000000525376.png
val\COCO_val2014_000000525587.jpg	maps\val\COCO_val2014_000000525587.png
val\COCO_val2014_000000525619.jpg	maps\val\COCO_val2014_000000525619.png
val\COCO_val2014_000000525667.jpg	maps\val\COCO_val2014_000000525667.png
val\COCO_val2014_000000525860.jpg	maps\val\COCO_val2014_000000525860.png
val\COCO_val2014_000000526028.jpg	maps\val\COCO_val2014_000000526028.png
val\COCO_val2014_000000526103.jpg	maps\val\COCO_val2014_000000526103.png
val\COCO_val2014_000000526186.jpg	maps\val\COCO_val2014_000000526186.png
val\COCO_val2014_000000526188.jpg	maps\val\COCO_val2014_000000526188.png
val\COCO_val2014_000000526257.jpg	maps\val\COCO_val2014_000000526257.png
val\COCO_val2014_000000526342.jpg	maps\val\COCO_val2014_000000526342.png
val\COCO_val2014_000000526353.jpg	maps\val\COCO_val2014_000000526353.png
val\COCO_val2014_000000526359.jpg	maps\val\COCO_val2014_000000526359.png
val\COCO_val2014_000000526364.jpg	maps\val\COCO_val2014_000000526364.png
val\COCO_val2014_000000526394.jpg	maps\val\COCO_val2014_000000526394.png
val\COCO_val2014_000000526732.jpg	maps\val\COCO_val2014_000000526732.png
val\COCO_val2014_000000526800.jpg	maps\val\COCO_val2014_000000526800.png
val\COCO_val2014_000000526904.jpg	maps\val\COCO_val2014_000000526904.png
val\COCO_val2014_000000527022.jpg	maps\val\COCO_val2014_000000527022.png
val\COCO_val2014_000000527054.jpg	maps\val\COCO_val2014_000000527054.png
val\COCO_val2014_000000527064.jpg	maps\val\COCO_val2014_000000527064.png
val\COCO_val2014_000000527260.jpg	maps\val\COCO_val2014_000000527260.png
val\COCO_val2014_000000527374.jpg	maps\val\COCO_val2014_000000527374.png
val\COCO_val2014_000000527427.jpg	maps\val\COCO_val2014_000000527427.png
val\COCO_val2014_000000527440.jpg	maps\val\COCO_val2014_000000527440.png
val\COCO_val2014_000000527445.jpg	maps\val\COCO_val2014_000000527445.png
val\COCO_val2014_000000527464.jpg	maps\val\COCO_val2014_000000527464.png
val\COCO_val2014_000000527476.jpg	maps\val\COCO_val2014_000000527476.png
val\COCO_val2014_000000527497.jpg	maps\val\COCO_val2014_000000527497.png
val\COCO_val2014_000000527528.jpg	maps\val\COCO_val2014_000000527528.png
val\COCO_val2014_000000527578.jpg	maps\val\COCO_val2014_000000527578.png
val\COCO_val2014_000000527733.jpg	maps\val\COCO_val2014_000000527733.png
val\COCO_val2014_000000527845.jpg	maps\val\COCO_val2014_000000527845.png
val\COCO_val2014_000000527846.jpg	maps\val\COCO_val2014_000000527846.png
val\COCO_val2014_000000527961.jpg	maps\val\COCO_val2014_000000527961.png
val\COCO_val2014_000000527995.jpg	maps\val\COCO_val2014_000000527995.png
val\COCO_val2014_000000528084.jpg	maps\val\COCO_val2014_000000528084.png
val\COCO_val2014_000000528098.jpg	maps\val\COCO_val2014_000000528098.png
val\COCO_val2014_000000528136.jpg	maps\val\COCO_val2014_000000528136.png
val\COCO_val2014_000000528201.jpg	maps\val\COCO_val2014_000000528201.png
val\COCO_val2014_000000528251.jpg	maps\val\COCO_val2014_000000528251.png
val\COCO_val2014_000000528257.jpg	maps\val\COCO_val2014_000000528257.png
val\COCO_val2014_000000528311.jpg	maps\val\COCO_val2014_000000528311.png
val\COCO_val2014_000000528386.jpg	maps\val\COCO_val2014_000000528386.png
val\COCO_val2014_000000528411.jpg	maps\val\COCO_val2014_000000528411.png
val\COCO_val2014_000000528729.jpg	maps\val\COCO_val2014_000000528729.png
val\COCO_val2014_000000528866.jpg	maps\val\COCO_val2014_000000528866.png
val\COCO_val2014_000000528875.jpg	maps\val\COCO_val2014_000000528875.png
val\COCO_val2014_000000528984.jpg	maps\val\COCO_val2014_000000528984.png
val\COCO_val2014_000000529041.jpg	maps\val\COCO_val2014_000000529041.png
val\COCO_val2014_000000529083.jpg	maps\val\COCO_val2014_000000529083.png
val\COCO_val2014_000000529151.jpg	maps\val\COCO_val2014_000000529151.png
val\COCO_val2014_000000529234.jpg	maps\val\COCO_val2014_000000529234.png
val\COCO_val2014_000000529355.jpg	maps\val\COCO_val2014_000000529355.png
val\COCO_val2014_000000529631.jpg	maps\val\COCO_val2014_000000529631.png
val\COCO_val2014_000000529762.jpg	maps\val\COCO_val2014_000000529762.png
val\COCO_val2014_000000529838.jpg	maps\val\COCO_val2014_000000529838.png
val\COCO_val2014_000000529944.jpg	maps\val\COCO_val2014_000000529944.png
val\COCO_val2014_000000530259.jpg	maps\val\COCO_val2014_000000530259.png
val\COCO_val2014_000000530317.jpg	maps\val\COCO_val2014_000000530317.png
val\COCO_val2014_000000530466.jpg	maps\val\COCO_val2014_000000530466.png
val\COCO_val2014_000000530500.jpg	maps\val\COCO_val2014_000000530500.png
val\COCO_val2014_000000530952.jpg	maps\val\COCO_val2014_000000530952.png
val\COCO_val2014_000000530975.jpg	maps\val\COCO_val2014_000000530975.png
val\COCO_val2014_000000530987.jpg	maps\val\COCO_val2014_000000530987.png
val\COCO_val2014_000000531134.jpg	maps\val\COCO_val2014_000000531134.png
val\COCO_val2014_000000531178.jpg	maps\val\COCO_val2014_000000531178.png
val\COCO_val2014_000000531286.jpg	maps\val\COCO_val2014_000000531286.png
val\COCO_val2014_000000531510.jpg	maps\val\COCO_val2014_000000531510.png
val\COCO_val2014_000000531532.jpg	maps\val\COCO_val2014_000000531532.png
val\COCO_val2014_000000531585.jpg	maps\val\COCO_val2014_000000531585.png
val\COCO_val2014_000000531784.jpg	maps\val\COCO_val2014_000000531784.png
val\COCO_val2014_000000531798.jpg	maps\val\COCO_val2014_000000531798.png
val\COCO_val2014_000000531917.jpg	maps\val\COCO_val2014_000000531917.png
val\COCO_val2014_000000531967.jpg	maps\val\COCO_val2014_000000531967.png
val\COCO_val2014_000000532003.jpg	maps\val\COCO_val2014_000000532003.png
val\COCO_val2014_000000532058.jpg	maps\val\COCO_val2014_000000532058.png
val\COCO_val2014_000000532142.jpg	maps\val\COCO_val2014_000000532142.png
val\COCO_val2014_000000532164.jpg	maps\val\COCO_val2014_000000532164.png
val\COCO_val2014_000000532761.jpg	maps\val\COCO_val2014_000000532761.png
val\COCO_val2014_000000532976.jpg	maps\val\COCO_val2014_000000532976.png
val\COCO_val2014_000000532983.jpg	maps\val\COCO_val2014_000000532983.png
val\COCO_val2014_000000533003.jpg	maps\val\COCO_val2014_000000533003.png
val\COCO_val2014_000000533039.jpg	maps\val\COCO_val2014_000000533039.png
val\COCO_val2014_000000533069.jpg	maps\val\COCO_val2014_000000533069.png
val\COCO_val2014_000000533378.jpg	maps\val\COCO_val2014_000000533378.png
val\COCO_val2014_000000533408.jpg	maps\val\COCO_val2014_000000533408.png
val\COCO_val2014_000000533532.jpg	maps\val\COCO_val2014_000000533532.png
val\COCO_val2014_000000533548.jpg	maps\val\COCO_val2014_000000533548.png
val\COCO_val2014_000000533589.jpg	maps\val\COCO_val2014_000000533589.png
val\COCO_val2014_000000533721.jpg	maps\val\COCO_val2014_000000533721.png
val\COCO_val2014_000000534018.jpg	maps\val\COCO_val2014_000000534018.png
val\COCO_val2014_000000534121.jpg	maps\val\COCO_val2014_000000534121.png
val\COCO_val2014_000000534271.jpg	maps\val\COCO_val2014_000000534271.png
val\COCO_val2014_000000534444.jpg	maps\val\COCO_val2014_000000534444.png
val\COCO_val2014_000000534467.jpg	maps\val\COCO_val2014_000000534467.png
val\COCO_val2014_000000534659.jpg	maps\val\COCO_val2014_000000534659.png
val\COCO_val2014_000000534669.jpg	maps\val\COCO_val2014_000000534669.png
val\COCO_val2014_000000534734.jpg	maps\val\COCO_val2014_000000534734.png
val\COCO_val2014_000000535013.jpg	maps\val\COCO_val2014_000000535013.png
val\COCO_val2014_000000535080.jpg	maps\val\COCO_val2014_000000535080.png
val\COCO_val2014_000000535151.jpg	maps\val\COCO_val2014_000000535151.png
val\COCO_val2014_000000535183.jpg	maps\val\COCO_val2014_000000535183.png
val\COCO_val2014_000000535569.jpg	maps\val\COCO_val2014_000000535569.png
val\COCO_val2014_000000535579.jpg	maps\val\COCO_val2014_000000535579.png
val\COCO_val2014_000000535889.jpg	maps\val\COCO_val2014_000000535889.png
val\COCO_val2014_000000535902.jpg	maps\val\COCO_val2014_000000535902.png
val\COCO_val2014_000000535934.jpg	maps\val\COCO_val2014_000000535934.png
val\COCO_val2014_000000536034.jpg	maps\val\COCO_val2014_000000536034.png
val\COCO_val2014_000000536321.jpg	maps\val\COCO_val2014_000000536321.png
val\COCO_val2014_000000536403.jpg	maps\val\COCO_val2014_000000536403.png
val\COCO_val2014_000000536708.jpg	maps\val\COCO_val2014_000000536708.png
val\COCO_val2014_000000536720.jpg	maps\val\COCO_val2014_000000536720.png
val\COCO_val2014_000000536933.jpg	maps\val\COCO_val2014_000000536933.png
val\COCO_val2014_000000536947.jpg	maps\val\COCO_val2014_000000536947.png
val\COCO_val2014_000000537081.jpg	maps\val\COCO_val2014_000000537081.png
val\COCO_val2014_000000537270.jpg	maps\val\COCO_val2014_000000537270.png
val\COCO_val2014_000000537280.jpg	maps\val\COCO_val2014_000000537280.png
val\COCO_val2014_000000537548.jpg	maps\val\COCO_val2014_000000537548.png
val\COCO_val2014_000000537604.jpg	maps\val\COCO_val2014_000000537604.png
val\COCO_val2014_000000537611.jpg	maps\val\COCO_val2014_000000537611.png
val\COCO_val2014_000000537631.jpg	maps\val\COCO_val2014_000000537631.png
val\COCO_val2014_000000537991.jpg	maps\val\COCO_val2014_000000537991.png
val\COCO_val2014_000000538054.jpg	maps\val\COCO_val2014_000000538054.png
val\COCO_val2014_000000538230.jpg	maps\val\COCO_val2014_000000538230.png
val\COCO_val2014_000000538364.jpg	maps\val\COCO_val2014_000000538364.png
val\COCO_val2014_000000538844.jpg	maps\val\COCO_val2014_000000538844.png
val\COCO_val2014_000000538858.jpg	maps\val\COCO_val2014_000000538858.png
val\COCO_val2014_000000538934.jpg	maps\val\COCO_val2014_000000538934.png
val\COCO_val2014_000000539419.jpg	maps\val\COCO_val2014_000000539419.png
val\COCO_val2014_000000539683.jpg	maps\val\COCO_val2014_000000539683.png
val\COCO_val2014_000000539787.jpg	maps\val\COCO_val2014_000000539787.png
val\COCO_val2014_000000539808.jpg	maps\val\COCO_val2014_000000539808.png
val\COCO_val2014_000000539962.jpg	maps\val\COCO_val2014_000000539962.png
val\COCO_val2014_000000540159.jpg	maps\val\COCO_val2014_000000540159.png
val\COCO_val2014_000000540172.jpg	maps\val\COCO_val2014_000000540172.png
val\COCO_val2014_000000540253.jpg	maps\val\COCO_val2014_000000540253.png
val\COCO_val2014_000000540414.jpg	maps\val\COCO_val2014_000000540414.png
val\COCO_val2014_000000540636.jpg	maps\val\COCO_val2014_000000540636.png
val\COCO_val2014_000000540697.jpg	maps\val\COCO_val2014_000000540697.png
val\COCO_val2014_000000540860.jpg	maps\val\COCO_val2014_000000540860.png
val\COCO_val2014_000000541018.jpg	maps\val\COCO_val2014_000000541018.png
val\COCO_val2014_000000541132.jpg	maps\val\COCO_val2014_000000541132.png
val\COCO_val2014_000000541279.jpg	maps\val\COCO_val2014_000000541279.png
val\COCO_val2014_000000541493.jpg	maps\val\COCO_val2014_000000541493.png
val\COCO_val2014_000000541613.jpg	maps\val\COCO_val2014_000000541613.png
val\COCO_val2014_000000541773.jpg	maps\val\COCO_val2014_000000541773.png
val\COCO_val2014_000000542079.jpg	maps\val\COCO_val2014_000000542079.png
val\COCO_val2014_000000542205.jpg	maps\val\COCO_val2014_000000542205.png
val\COCO_val2014_000000542509.jpg	maps\val\COCO_val2014_000000542509.png
val\COCO_val2014_000000542625.jpg	maps\val\COCO_val2014_000000542625.png
val\COCO_val2014_000000542910.jpg	maps\val\COCO_val2014_000000542910.png
val\COCO_val2014_000000543043.jpg	maps\val\COCO_val2014_000000543043.png
val\COCO_val2014_000000543047.jpg	maps\val\COCO_val2014_000000543047.png
val\COCO_val2014_000000543231.jpg	maps\val\COCO_val2014_000000543231.png
val\COCO_val2014_000000543264.jpg	maps\val\COCO_val2014_000000543264.png
val\COCO_val2014_000000543330.jpg	maps\val\COCO_val2014_000000543330.png
val\COCO_val2014_000000543347.jpg	maps\val\COCO_val2014_000000543347.png
val\COCO_val2014_000000543547.jpg	maps\val\COCO_val2014_000000543547.png
val\COCO_val2014_000000543570.jpg	maps\val\COCO_val2014_000000543570.png
val\COCO_val2014_000000543706.jpg	maps\val\COCO_val2014_000000543706.png
val\COCO_val2014_000000543740.jpg	maps\val\COCO_val2014_000000543740.png
val\COCO_val2014_000000543836.jpg	maps\val\COCO_val2014_000000543836.png
val\COCO_val2014_000000543961.jpg	maps\val\COCO_val2014_000000543961.png
val\COCO_val2014_000000544121.jpg	maps\val\COCO_val2014_000000544121.png
val\COCO_val2014_000000544216.jpg	maps\val\COCO_val2014_000000544216.png
val\COCO_val2014_000000544299.jpg	maps\val\COCO_val2014_000000544299.png
val\COCO_val2014_000000544522.jpg	maps\val\COCO_val2014_000000544522.png
val\COCO_val2014_000000544574.jpg	maps\val\COCO_val2014_000000544574.png
val\COCO_val2014_000000544611.jpg	maps\val\COCO_val2014_000000544611.png
val\COCO_val2014_000000544782.jpg	maps\val\COCO_val2014_000000544782.png
val\COCO_val2014_000000544876.jpg	maps\val\COCO_val2014_000000544876.png
val\COCO_val2014_000000545002.jpg	maps\val\COCO_val2014_000000545002.png
val\COCO_val2014_000000545219.jpg	maps\val\COCO_val2014_000000545219.png
val\COCO_val2014_000000545250.jpg	maps\val\COCO_val2014_000000545250.png
val\COCO_val2014_000000545363.jpg	maps\val\COCO_val2014_000000545363.png
val\COCO_val2014_000000545385.jpg	maps\val\COCO_val2014_000000545385.png
val\COCO_val2014_000000545734.jpg	maps\val\COCO_val2014_000000545734.png
val\COCO_val2014_000000545867.jpg	maps\val\COCO_val2014_000000545867.png
val\COCO_val2014_000000545959.jpg	maps\val\COCO_val2014_000000545959.png
val\COCO_val2014_000000546029.jpg	maps\val\COCO_val2014_000000546029.png
val\COCO_val2014_000000546052.jpg	maps\val\COCO_val2014_000000546052.png
val\COCO_val2014_000000546229.jpg	maps\val\COCO_val2014_000000546229.png
val\COCO_val2014_000000546378.jpg	maps\val\COCO_val2014_000000546378.png
val\COCO_val2014_000000546428.jpg	maps\val\COCO_val2014_000000546428.png
val\COCO_val2014_000000546463.jpg	maps\val\COCO_val2014_000000546463.png
val\COCO_val2014_000000546569.jpg	maps\val\COCO_val2014_000000546569.png
val\COCO_val2014_000000546792.jpg	maps\val\COCO_val2014_000000546792.png
val\COCO_val2014_000000546823.jpg	maps\val\COCO_val2014_000000546823.png
val\COCO_val2014_000000546896.jpg	maps\val\COCO_val2014_000000546896.png
val\COCO_val2014_000000546928.jpg	maps\val\COCO_val2014_000000546928.png
val\COCO_val2014_000000547041.jpg	maps\val\COCO_val2014_000000547041.png
val\COCO_val2014_000000547144.jpg	maps\val\COCO_val2014_000000547144.png
val\COCO_val2014_000000547212.jpg	maps\val\COCO_val2014_000000547212.png
val\COCO_val2014_000000547293.jpg	maps\val\COCO_val2014_000000547293.png
val\COCO_val2014_000000547300.jpg	maps\val\COCO_val2014_000000547300.png
val\COCO_val2014_000000547309.jpg	maps\val\COCO_val2014_000000547309.png
val\COCO_val2014_000000547336.jpg	maps\val\COCO_val2014_000000547336.png
val\COCO_val2014_000000547493.jpg	maps\val\COCO_val2014_000000547493.png
val\COCO_val2014_000000547798.jpg	maps\val\COCO_val2014_000000547798.png
val\COCO_val2014_000000547839.jpg	maps\val\COCO_val2014_000000547839.png
val\COCO_val2014_000000547875.jpg	maps\val\COCO_val2014_000000547875.png
val\COCO_val2014_000000548011.jpg	maps\val\COCO_val2014_000000548011.png
val\COCO_val2014_000000548164.jpg	maps\val\COCO_val2014_000000548164.png
val\COCO_val2014_000000548336.jpg	maps\val\COCO_val2014_000000548336.png
val\COCO_val2014_000000548420.jpg	maps\val\COCO_val2014_000000548420.png
val\COCO_val2014_000000548423.jpg	maps\val\COCO_val2014_000000548423.png
val\COCO_val2014_000000548670.jpg	maps\val\COCO_val2014_000000548670.png
val\COCO_val2014_000000548703.jpg	maps\val\COCO_val2014_000000548703.png
val\COCO_val2014_000000548713.jpg	maps\val\COCO_val2014_000000548713.png
val\COCO_val2014_000000548882.jpg	maps\val\COCO_val2014_000000548882.png
val\COCO_val2014_000000548962.jpg	maps\val\COCO_val2014_000000548962.png
val\COCO_val2014_000000549063.jpg	maps\val\COCO_val2014_000000549063.png
val\COCO_val2014_000000549109.jpg	maps\val\COCO_val2014_000000549109.png
val\COCO_val2014_000000549224.jpg	maps\val\COCO_val2014_000000549224.png
val\COCO_val2014_000000549230.jpg	maps\val\COCO_val2014_000000549230.png
val\COCO_val2014_000000549427.jpg	maps\val\COCO_val2014_000000549427.png
val\COCO_val2014_000000549448.jpg	maps\val\COCO_val2014_000000549448.png
val\COCO_val2014_000000549508.jpg	maps\val\COCO_val2014_000000549508.png
val\COCO_val2014_000000549674.jpg	maps\val\COCO_val2014_000000549674.png
val\COCO_val2014_000000549943.jpg	maps\val\COCO_val2014_000000549943.png
val\COCO_val2014_000000550405.jpg	maps\val\COCO_val2014_000000550405.png
val\COCO_val2014_000000550514.jpg	maps\val\COCO_val2014_000000550514.png
val\COCO_val2014_000000550601.jpg	maps\val\COCO_val2014_000000550601.png
val\COCO_val2014_000000550691.jpg	maps\val\COCO_val2014_000000550691.png
val\COCO_val2014_000000550707.jpg	maps\val\COCO_val2014_000000550707.png
val\COCO_val2014_000000550815.jpg	maps\val\COCO_val2014_000000550815.png
val\COCO_val2014_000000551018.jpg	maps\val\COCO_val2014_000000551018.png
val\COCO_val2014_000000551129.jpg	maps\val\COCO_val2014_000000551129.png
